FixID,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,element,tabName,questionID,participantID,file
370,782.1154,157.3846,1045541.133,1045649.482,108.349,0.2864,,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
371,890.0334,115.1957,1045682.7745,1045824.439,141.6645,0.3008,answer_area_for_questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
372,867.5263,89.3421,1045849.441,1046007.8135,158.3725,0.2391,answer_area_for_questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
373,623.4286,69.2381,1046049.4075,1046224.3885,174.981,0.3127,title-for-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
374,594.7941,72.707,1046232.747,1046457.8,225.053,0.3461,title-for-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
375,647.2819,69.7145,1046474.3585,1046624.3455,149.987,0.2931,title-for-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
376,702.6201,69.5501,1046640.995,1046849.356,208.361,0.3267,title-for-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
377,795.7183,37.7631,1046957.65,1047332.609,374.959,0.3266,,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
378,848,52.7188,1047349.288,1047482.571,133.283,0.2,title-for-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
379,882.3929,84.6429,1047557.575,1047674.21,116.635,0.2285,answer_area_for_questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
380,894.1538,65.9231,1047690.9055,1047799.212,108.3065,0.2869,title-for-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
381,952.8027,80.3011,1047815.8595,1048082.511,266.6515,0.3284,title-for-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
382,980.5105,80.9146,1048090.8435,1048232.4945,141.651,0.3327,answer_area_for_questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
383,1051.9506,82.8461,1048299.1535,1048440.805,141.6515,0.2786,answer_area_for_questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
384,1119.1683,68.3379,1048465.832,1048599.2055,133.3735,0.6221,title-for-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
385,436.3294,566.4822,1048740.7645,1048974.068,233.3035,0.5223,p_1_1_fetchandvalidateonlinedata.bpmn,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
386,381.783,550.9207,1049015.7475,1049182.418,166.6705,0.4993,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
387,447.8016,598.2385,1049199.0515,1049382.383,183.3315,0.2791,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
388,1002.5341,118.2836,1049449.0565,1049582.36,133.3035,0.5167,answer_area_for_questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
389,1016.1544,14.8096,1049615.6675,1049740.684,125.0165,0.236,,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
390,835.5915,44.829,1049840.6795,1049923.9795,83.3,0.353,title-for-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
391,834.6443,67.3865,1049932.3185,1050024.002,91.6835,0.2434,answer_area_for_questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
392,383.4926,552.0012,1050107.3055,1050265.674,158.3685,0.2992,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
393,405.3456,537.6765,1050348.9845,1050473.9215,124.937,0.3376,p_1_1_fetchandvalidateonlinedata.bpmn,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
394,340.0536,510.9862,1050657.21,1050957.207,299.997,0.3507,Gateway_1i7ygra_label,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
395,412.3623,541.3457,1050998.8805,1051123.8315,124.951,0.2685,p_1_1_fetchandvalidateonlinedata.bpmn,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
396,415.6151,566.2073,1051229.15,1051378.9455,149.7955,0.3127,p_1_1_fetchandvalidateonlinedata.bpmn,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
397,384.8223,552.5915,1051395.5975,1051728.8975,333.3,0.4073,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
398,409.8693,563.9431,1051745.53,1051853.882,108.352,0.3804,p_1_1_fetchandvalidateonlinedata.bpmn,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
399,1035.4134,52.5525,1052203.821,1052337.175,133.354,0.3617,title-for-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
400,1113.7526,63.9703,1052378.808,1052670.44,291.632,0.34,title-for-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
401,1150.7973,73.5606,1052695.4225,1052820.423,125.0005,0.3196,title-for-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
402,1179.3369,67.4976,1052837.075,1052962.063,124.988,0.2774,title-for-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
403,417.749,587.3224,1053337.0325,1053453.687,116.6545,0.3967,p_1_1_fetchandvalidateonlinedata.bpmn,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
404,521.4884,728.6461,1054158.4755,1054308.4175,149.942,0.4017,,,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
405,949.9322,451.086,1055346.3615,1055571.322,224.9605,0.3775,Collaboration_072ej3q,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
406,579.6379,661.0698,1055712.9755,1055787.9945,75.019,0.3524,Activity_0mghglq,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
407,522.4128,734.7486,1055821.3185,1056079.599,258.2805,0.4596,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
408,888.3472,520.8357,1056387.907,1056521.227,133.32,0.3348,Flow_1in52p5_label,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
409,984.3924,507.2658,1056721.195,1056796.199,75.004,0.3907,p_1_2_movemortgagetomaindepot.bpmn,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
410,993.3231,483.9165,1056812.8925,1056912.8425,99.95,0.3884,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
411,907.9434,484.0888,1056954.5425,1057096.2075,141.665,0.3437,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
412,455.1838,778.0972,1057337.803,1057537.7995,199.9965,0.4503,Flow_0pitm44,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
413,499.471,775.0873,1057546.158,1058137.697,591.539,0.436,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
414,506.394,753.8256,1058329.3565,1059079.257,749.9005,0.4882,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
415,529.1821,756.1814,1059220.9965,1059320.966,99.9695,0.2259,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
416,508.8038,749.6234,1059770.8515,1060712.4105,941.559,0.5289,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
417,494.8764,768.1264,1060720.7435,1060787.4155,66.672,0.3285,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
418,507.0996,751.1888,1060812.425,1060954.076,141.651,0.315,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
419,491.8044,751.3672,1061029.079,1061437.3265,408.2475,0.4355,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
420,494.6236,755.2966,1061520.654,1061895.6335,374.9795,0.4468,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
421,410.6051,638.1289,1061995.6155,1062237.2495,241.634,0.4609,Gateway_12q4jkh,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
422,426.5765,639.23,1062478.901,1062620.524,141.623,0.2529,Gateway_12q4jkh,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
423,412.4183,621.0325,1062637.2035,1062812.184,174.9805,0.2886,Gateway_12q4jkh_label,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
424,523.8188,758.3581,1062862.164,1062987.1815,125.0175,0.4047,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
425,921.2323,491.4248,1063070.5155,1063237.1465,166.631,0.3203,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
426,983.8162,501.2022,1063262.1335,1064412.001,1149.8675,0.4323,p_1_2_movemortgagetomaindepot.bpmn,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
427,973.4566,500.7366,1064653.643,1065145.2385,491.5955,0.4585,p_1_2_movemortgagetomaindepot.bpmn,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
428,989.4909,493.3633,1065236.907,1065511.895,274.988,0.4056,p_1_2_movemortgagetomaindepot.bpmn,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
429,983.3504,503.6743,1065670.2265,1066203.4515,533.225,0.5021,p_1_2_movemortgagetomaindepot.bpmn,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
430,869.0703,483.2646,1066261.791,1066453.438,191.647,0.3975,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
431,735.7571,121.8857,1066528.446,1066820.0485,291.6025,0.2166,option-answer-for-questionID_2_option_I don't know,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
432,618.5316,103.7176,1066853.378,1066995.0295,141.6515,0.2527,option-answer-for-questionID_2_option_No,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
433,530.7492,682.2927,1067111.7055,1067228.395,116.6895,0.3499,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
434,534.5888,718.3633,1067245.0685,1067353.3365,108.268,0.307,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
435,505.7121,764.8727,1067428.3485,1067553.3125,124.964,0.3893,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
436,524.9997,750.5714,1067628.3425,1067703.2955,74.953,0.2691,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
437,685.3929,158.75,1067961.598,1068078.2675,116.6695,0.2106,,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
438,633.1917,105.8975,1068111.568,1068944.8075,833.2395,0.3552,option-answer-for-questionID_2_option_No,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
439,522.9215,761.4952,1069169.7815,1069419.752,249.9705,0.8472,,,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
440,541.4115,750.6827,1069469.7745,1069594.766,124.9915,0.3636,,,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
441,519.6537,753.8074,1069661.4215,1069794.7505,133.329,0.4117,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
442,510.7505,774.9987,1069894.715,1069994.688,99.973,0.2082,,,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
443,466.1744,763.5209,1070028.054,1070169.682,141.628,0.3685,,,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
444,444.7742,762.5484,1070219.6625,1070478.012,258.3495,0.2093,,,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
445,447.86,651.9939,1070644.6285,1070719.605,74.9765,0.4804,Flow_1ys238r_label,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
446,515.2491,757.3005,1070777.988,1070894.628,116.64,0.2603,,,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
447,544.0007,755.3736,1070911.268,1070994.611,83.343,0.3574,,,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
448,472.5492,757.2693,1071119.5745,1071327.8865,208.312,0.497,,,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
449,515.8102,764.9371,1071336.234,1071427.8895,91.6555,0.2438,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
450,510.2539,760.5104,1071627.8585,1071719.5105,91.652,0.7163,,,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
451,438.3242,723.5439,1071827.872,1071919.4865,91.6145,8.2798,,,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
452,613.3036,157.2143,1072052.8165,1072169.456,116.6395,0.158,,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
453,625.6849,129.6258,1072186.1085,1072311.0935,124.985,0.3565,answer_area_for_questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
454,1292.2789,108.5888,1072419.413,1072661.068,241.655,0.2953,next-button-area-in-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
455,1299.9549,135.9006,1072677.732,1072994.3635,316.6315,0.3135,next-button-area-in-questionID_2,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
456,570.687,676.0584,1073527.6425,1073602.614,74.9715,0.2021,Activity_0mghglq,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
457,515.7476,751.3749,1074094.242,1074185.914,91.672,0.4288,,,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
458,506.903,733.2082,1074202.5595,1074444.207,241.6475,0.3675,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
459,988.6918,509.8448,1074677.507,1074802.507,125,0.379,p_1_2_movemortgagetomaindepot.bpmn,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
460,485.1286,724.3728,1075085.777,1075169.136,83.359,0.24,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
461,505.8735,716.6835,1075185.8385,1075269.113,83.2745,0.4398,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
462,520.6472,750.9182,1075444.1105,1075710.727,266.6165,0.2268,Event_12rhvqm,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
463,509.25,727.5829,1075835.7065,1075902.3635,66.657,0.2041,Participant_0w0g384,p_1_gatherdata.bpmn,2,P01,C:\Users\Eye-tracking\Documents\amab\EyeMind\EyeMind-Experiment-instance\eyeMind\EyeMindApp\outputData\EyeMind_EyeMind_1690207245887_collected-data.json
