FixID,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Element,Tab,currentQuestion,Fixation Dispersion
2286,871.4344,502.4527,3059046.2915,3059054.6165,8.325,Activity_1mcpixv,cca_main.bpmn,4,
2287,306.4664,299.1023,3061112.7365,3061121.0805,8.344,,cca_main.bpmn,4,
2288,291.2819,317.891,3061187.7085,3061196.035,8.3265,file-explorer-file_cca_3_ratecustomer.bpmn,cca_main.bpmn,4,
2290,114.555,274.3605,3061312.719,3061321.0605,8.3415,file-explorer-file_cca_1_validatecustomerdata.bpmn,cca_main.bpmn,4,
2291,122.404,265.7614,3061329.3745,3061437.6975,108.323,file-explorer-file_cca_1_validatecustomerdata.bpmn,cca_main.bpmn,4,1.8322
2292,135.8926,276.6542,3061454.3475,3061471.026,16.6785,file-explorer-file_cca_1_validatecustomerdata.bpmn,cca_main.bpmn,4,0.9457
2293,128.5507,271.0407,3061496.0215,3061512.7165,16.695,file-explorer-file_cca_1_validatecustomerdata.bpmn,cca_main.bpmn,4,0.5834
2294,126.8484,287.298,3061529.3565,3061545.996,16.6395,file-explorer-file_cca_2_createcustomer.bpmn,cca_main.bpmn,4,0.4102
2295,117.2734,276.529,3061554.3495,3061562.681,8.3315,file-explorer-file_cca_1_validatecustomerdata.bpmn,cca_main.bpmn,4,
2297,147.6109,301.5847,3061787.6845,3061841.808,54.1235,file-explorer-file_cca_2_createcustomer.bpmn,cca_main.bpmn,4,1.6384
2298,135.9549,270.3458,3061879.3045,3061962.653,83.3485,file-explorer-file_cca_1_validatecustomerdata.bpmn,cca_main.bpmn,4,1.8223
2299,153.8224,292.7235,3061979.2885,3062029.293,50.0045,file-explorer-file_cca_2_createcustomer.bpmn,cca_main.bpmn,4,1.4355
2300,135.8481,257.2688,3062054.2985,3062066.798,12.4995,file-explorer-file_cca_1_validatecustomerdata.bpmn,cca_main.bpmn,4,
2302,140.2414,274.6093,3062204.2785,3062220.9165,16.638,file-explorer-file_cca_1_validatecustomerdata.bpmn,cca_main.bpmn,4,2.2592
2304,782.5128,533.784,3063408.7875,3063417.134,8.3465,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,4,
2305,783.4769,551.135,3063442.136,3063547.553,105.417,Activity_09vlpx6,cca_1_validatecustomerdata.bpmn,4,1.012
2306,935.911,455.2593,3063755.157,3063763.4935,8.3365,Activity_1qf4wr7,cca_1_validatecustomerdata.bpmn,4,
2307,960.6784,416.6791,3064013.4555,3064025.968,12.5125,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,4,
2308,787.9611,396.3737,3064738.3735,3064746.713,8.3395,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,4,
2309,772.5133,419.4874,3065171.6695,3065180.0485,8.379,Activity_1bibbat,cca_1_validatecustomerdata.bpmn,4,
2310,780.524,429.1539,3065279.994,3065288.3185,8.3245,Activity_1bibbat,cca_1_validatecustomerdata.bpmn,4,
2311,663.4519,508.2668,3065684.128,3065696.6215,12.4935,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,4,
2312,648.5922,533.0836,3065779.9335,3065788.2575,8.324,Flow_0zvlag1,cca_1_validatecustomerdata.bpmn,4,
2313,666.6841,523.1805,3065879.941,3065888.263,8.322,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,4,
2315,192.5692,194.0865,3066204.924,3066213.244,8.32,tab-link-to_cca_3_ratecustomer.bpmn,cca_1_validatecustomerdata.bpmn,4,
2319,213.8186,217.4438,3066463.18,3066471.511,8.331,file-explorer-area,cca_1_validatecustomerdata.bpmn,4,
2321,705.3678,442.9681,3066638.1775,3066667.334,29.1565,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,4,0.2828
2322,712.6627,438.5457,3066688.159,3066696.4875,8.3285,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,4,
2323,711.1603,448.7242,3066713.152,3066721.483,8.331,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,4,
2324,702.6637,428.4682,3066746.4915,3066759.0015,12.51,Participant_1xfb7qz,cca_1_validatecustomerdata.bpmn,4,
2325,225.3033,155.8967,3066896.464,3066921.5085,25.0445,,cca_1_validatecustomerdata.bpmn,4,0.8058
2326,237.8345,189.1906,3066954.791,3066963.133,8.342,tab-link-to_cca_3_ratecustomer.bpmn,cca_1_validatecustomerdata.bpmn,4,
2327,243.8961,181.799,3066971.4655,3067038.144,66.6785,tab-link-to_cca_3_ratecustomer.bpmn,cca_1_validatecustomerdata.bpmn,4,1.8235
2328,238.2853,168.2876,3067046.477,3067054.819,8.342,tab-link-to_cca_3_ratecustomer.bpmn,cca_main.bpmn,4,
2329,241.6652,181.9345,3067079.7995,3067096.4875,16.688,tab-link-to_cca_3_ratecustomer.bpmn,cca_main.bpmn,4,3.049
2330,236.664,171.9456,3067113.1415,3067121.444,8.3025,tab-link-to_cca_3_ratecustomer.bpmn,cca_main.bpmn,4,
2331,241.899,164.3799,3067138.1535,3067146.447,8.2935,,cca_main.bpmn,4,
2332,239.2888,152.0653,3067163.1375,3067171.5025,8.365,,cca_main.bpmn,4,
2333,242.1896,170.5048,3067188.1305,3067196.4955,8.365,tab-link-to_cca_3_ratecustomer.bpmn,cca_main.bpmn,4,
2334,251.8442,201.6868,3067204.797,3067213.13,8.333,tab-link-to_cca_3_ratecustomer.bpmn,cca_main.bpmn,4,
2335,1071.5211,123.6329,3067404.743,3067413.0765,8.3335,answer_area_for_questionID_4,cca_main.bpmn,4,
2336,1091.3419,100.0888,3067446.407,3067454.737,8.33,answer_area_for_questionID_4,cca_main.bpmn,4,
2337,645.0765,89.8605,3067554.7265,3067588.0885,33.362,answer_area_for_questionID_4,cca_main.bpmn,4,0.9961
2338,648.5679,86.0603,3067596.427,3067604.7275,8.3005,answer_area_for_questionID_4,cca_main.bpmn,4,
2339,631.1132,71.0729,3067621.3905,3067629.7185,8.328,title-for-questionID_4,cca_main.bpmn,4,
2340,639.8019,72.5732,3067638.0525,3067663.049,24.9965,title-for-questionID_4,cca_main.bpmn,4,0.5545
2341,669.9994,74.8761,3067738.04,3067746.3725,8.3325,title-for-questionID_4,cca_main.bpmn,4,
2343,673.7131,75.5634,3067804.6975,3067829.7065,25.009,title-for-questionID_4,cca_main.bpmn,4,0.6516
2345,601.5796,77.0462,3067938.016,3067979.6835,41.6675,title-for-questionID_4,cca_main.bpmn,4,1.0113
2346,600.9497,79.9199,3067988.0165,3067996.3455,8.329,answer_area_for_questionID_4,cca_main.bpmn,4,
2347,602.2444,70.2798,3068004.6805,3068013.0135,8.333,title-for-questionID_4,cca_main.bpmn,4,
2351,576.5247,81.653,3068221.326,3068238.0305,16.7045,answer_area_for_questionID_4,cca_main.bpmn,4,0.7491
2352,589.4068,75.9699,3068258.8225,3068271.328,12.5055,title-for-questionID_4,cca_main.bpmn,4,
2354,605.256,108.9972,3068455.4165,3068467.9205,12.504,option-answer-for-questionID_4_option_No,cca_main.bpmn,4,
2355,599.4618,103.5538,3068526.2675,3068538.7625,12.495,option-answer-for-questionID_4_option_No,cca_main.bpmn,4,
2356,1131.7836,145.872,3068588.7595,3068601.226,12.4665,question-area-for-questionID_4,cca_main.bpmn,4,
2357,1263.738,52.4323,3068622.051,3068692.8795,70.8285,question-area-for-questionID_4,cca_main.bpmn,4,0.9592
2358,1253.4041,68.3458,3068709.5425,3068717.877,8.3345,question-area-for-questionID_4,cca_main.bpmn,4,
2359,1263.3272,73.587,3068734.5385,3068767.8725,33.334,question-area-for-questionID_4,cca_main.bpmn,4,1.5044
2360,1252.5781,87.9834,3068792.9055,3068817.887,24.9815,question-area-for-questionID_4,cca_main.bpmn,4,0.5109
2361,1276.7834,78.854,3068842.869,3068867.8845,25.0155,question-area-for-questionID_4,cca_main.bpmn,4,0.7507
2362,1252.4071,91.664,3068888.701,3068905.376,16.675,next-button-area-in-questionID_4,cca_main.bpmn,4,
2363,1273.2241,91.818,3068922.0315,3068934.536,12.5045,next-button-area-in-questionID_4,cca_main.bpmn,4,
2364,1270.7721,85.0509,3069001.194,3069009.547,8.353,question-area-for-questionID_4,cca_main.bpmn,4,
2365,689.8146,65.5622,3069092.8375,3069117.8755,25.038,title-for-questionID_4,cca_main.bpmn,4,0.8133
2366,683.6578,60.8801,3069126.163,3069142.847,16.684,title-for-questionID_4,cca_main.bpmn,4,0.1179
2367,693.4148,64.7422,3069151.1995,3069180.335,29.1355,title-for-questionID_4,cca_main.bpmn,4,0.5482
2368,684.1074,61.386,3069192.823,3069201.1605,8.3375,title-for-questionID_4,cca_main.bpmn,4,
2369,679.5665,48.9438,3069217.844,3069226.1575,8.3135,title-for-questionID_4,cca_main.bpmn,5,
2370,692.5249,72.3144,3069234.4845,3069267.827,33.3425,title-for-questionID_5,cca_main.bpmn,5,1.4809
2371,680.8247,59.8802,3069288.6535,3069305.323,16.6695,title-for-questionID_5,cca_main.bpmn,5,
2372,693.0375,66.9168,3069326.145,3069334.4855,8.3405,title-for-questionID_5,cca_main.bpmn,5,
2373,694.6671,52.8907,3069376.1515,3069392.8355,16.684,title-for-questionID_5,cca_main.bpmn,5,0.0116
2374,696.006,64.3011,3069401.129,3069438.636,37.507,title-for-questionID_5,cca_main.bpmn,5,0.6693
2375,559.8878,46.7163,3069484.4565,3069492.798,8.3415,title-for-questionID_5,cca_main.bpmn,5,
2376,537.5208,39.6814,3069517.791,3069526.1195,8.3285,,cca_main.bpmn,5,
2377,548.6937,44.6192,3069534.4475,3069555.2925,20.845,title-for-questionID_5,cca_main.bpmn,5,0.7076
2378,542.6772,50.4198,3069576.11,3069617.7835,41.6735,title-for-questionID_5,cca_main.bpmn,5,1.9151
2379,547.5174,48.1866,3069630.2805,3069659.4745,29.194,title-for-questionID_5,cca_main.bpmn,5,0.688
2380,541.7673,35.2262,3069667.791,3069709.4275,41.6365,,cca_main.bpmn,5,0.2427
2381,616.221,28.0499,3069742.774,3069873.3145,130.5405,,cca_main.bpmn,5,3.0371
2382,623.9456,57.7421,3069930.8585,3069939.155,8.2965,title-for-questionID_5,cca_main.bpmn,5,
2384,693.6609,49.1192,3070072.477,3070147.4765,74.9995,title-for-questionID_5,cca_main.bpmn,5,1.296
2385,686.0174,36.6798,3070155.8365,3070164.164,8.3275,,cca_main.bpmn,5,
2386,698.9696,40.9556,3070180.8235,3070189.159,8.3355,title-for-questionID_5,cca_main.bpmn,5,
2387,691.7797,43.9438,3070197.4885,3070205.79,8.3015,title-for-questionID_5,cca_main.bpmn,5,
2388,691.6005,31.6774,3070214.1685,3070222.5465,8.378,,cca_main.bpmn,5,
2389,677.8095,67.6174,3070230.855,3070239.1715,8.3165,title-for-questionID_5,cca_main.bpmn,5,
2390,688.6362,74.8063,3070247.482,3070255.8025,8.3205,title-for-questionID_5,cca_main.bpmn,5,
2391,694.1683,23.6275,3070264.157,3070272.4695,8.3125,,cca_main.bpmn,5,
2392,752.3122,34.3521,3070309.97,3070322.4655,12.4955,,cca_main.bpmn,5,
2393,735.3545,94.4447,3070380.8265,3070389.13,8.3035,option-answer-for-questionID_5_option_I don't know,cca_main.bpmn,5,
2394,750.2311,43.9417,3070409.945,3070447.468,37.523,title-for-questionID_5,cca_main.bpmn,5,0.4959
2395,733.2053,87.4787,3070455.8015,3070464.1045,8.303,answer_area_for_questionID_5,cca_main.bpmn,5,
2396,738.7203,86.0298,3070480.7575,3070489.1045,8.347,answer_area_for_questionID_5,cca_main.bpmn,5,
2397,753.103,25.3409,3070522.435,3070530.7515,8.3165,,cca_main.bpmn,5,
2398,808.8054,41.4536,3070564.1185,3070572.4285,8.31,title-for-questionID_5,cca_main.bpmn,5,
2399,808.7361,32.0037,3070580.747,3070614.109,33.362,,cca_main.bpmn,5,0.8685
2400,798.5878,74.7299,3070630.7615,3070639.093,8.3315,title-for-questionID_5,cca_main.bpmn,5,
2401,805.236,30.5395,3070664.0875,3070722.414,58.3265,,cca_main.bpmn,5,0.8766
2402,808.1248,27.1914,3070730.7515,3070739.1095,8.358,,cca_main.bpmn,5,
2403,844.137,64.8113,3070805.726,3070814.0765,8.3505,title-for-questionID_5,cca_main.bpmn,5,
2405,844.5103,74.641,3070880.718,3070889.055,8.337,title-for-questionID_5,cca_main.bpmn,5,
2407,837.1282,96.2314,3070980.701,3070989.0345,8.3335,answer_area_for_questionID_5,cca_main.bpmn,5,
2408,860.8062,51.0186,3070997.3835,3071005.7175,8.334,title-for-questionID_5,cca_main.bpmn,5,
2409,847.6109,63.8016,3071030.7165,3071047.3595,16.643,title-for-questionID_5,cca_main.bpmn,5,0.293
2410,850.7233,54.8291,3071055.7545,3071097.396,41.6415,title-for-questionID_5,cca_main.bpmn,5,1.1666
2411,844.082,57.0247,3071105.756,3071143.2085,37.4525,title-for-questionID_5,cca_main.bpmn,5,0.9216
2412,938.3723,65.0178,3071180.6845,3071205.7145,25.03,title-for-questionID_5,cca_main.bpmn,5,0.4514
2413,935.804,76.6651,3071234.8695,3071247.363,12.4935,title-for-questionID_5,cca_main.bpmn,5,
2414,940.7749,76.0936,3071255.6875,3071272.346,16.6585,title-for-questionID_5,cca_main.bpmn,5,0.3853
2415,946.405,62.6983,3071289.017,3071297.332,8.315,title-for-questionID_5,cca_main.bpmn,5,
2416,931.351,99.361,3071330.663,3071338.9965,8.3335,answer_area_for_questionID_5,cca_main.bpmn,5,
2417,949.436,62.2467,3071355.6605,3071363.993,8.3325,title-for-questionID_5,cca_main.bpmn,5,
2418,939.1433,54.1714,3071372.3375,3071418.166,45.8285,title-for-questionID_5,cca_main.bpmn,5,0.8111
2419,966.8598,18.1574,3071472.329,3071480.708,8.379,,cca_main.bpmn,5,
2420,961.0945,23.3381,3071497.3595,3071505.669,8.3095,,cca_main.bpmn,5,
2421,957.012,31.9575,3071522.324,3071534.8365,12.5125,,cca_main.bpmn,5,
2422,969.5452,27.8753,3071547.3215,3071580.637,33.3155,,cca_main.bpmn,5,0.6811
2423,874.12,49.8268,3071680.624,3071688.9985,8.3745,title-for-questionID_5,cca_main.bpmn,5,
2424,882.0216,48.9118,3071709.808,3071722.319,12.511,title-for-questionID_5,cca_main.bpmn,5,
2425,866.8287,54.1511,3071755.657,3071764.0295,8.3725,title-for-questionID_5,cca_main.bpmn,5,
2426,885.8892,59.9744,3071784.7965,3071797.3045,12.508,title-for-questionID_5,cca_main.bpmn,5,
2427,815.0981,95.102,3071880.6595,3071889.0095,8.35,answer_area_for_questionID_5,cca_main.bpmn,5,
2428,824.5191,47.107,3071897.2975,3071947.286,49.9885,title-for-questionID_5,cca_main.bpmn,5,0.7191
2429,816.6348,84.7915,3071955.618,3071963.9595,8.3415,answer_area_for_questionID_5,cca_main.bpmn,5,
2430,812.0281,70.617,3072005.597,3072013.938,8.341,title-for-questionID_5,cca_main.bpmn,5,
2431,860.6816,29.4004,3072088.9365,3072097.2685,8.332,,cca_main.bpmn,5,
2432,857.1132,73.9844,3072105.5995,3072113.924,8.3245,title-for-questionID_5,cca_main.bpmn,5,
2433,865.5919,35.2915,3072138.918,3072147.248,8.33,,cca_main.bpmn,5,
2434,858.8475,39.9675,3072180.592,3072188.915,8.323,,cca_main.bpmn,5,
2435,863.5299,59.8883,3072288.933,3072297.257,8.324,title-for-questionID_5,cca_main.bpmn,5,
2436,856.0259,104.9129,3072305.558,3072313.89,8.332,answer_area_for_questionID_5,cca_main.bpmn,5,
2437,927.5795,56.9653,3072338.9095,3072347.2665,8.357,title-for-questionID_5,cca_main.bpmn,5,
2438,917.3922,57.5369,3072355.593,3072380.565,24.972,title-for-questionID_5,cca_main.bpmn,5,0.7608
2440,923.1587,63.8658,3072463.901,3072497.2355,33.3345,title-for-questionID_5,cca_main.bpmn,5,0.9905
2441,927.4149,60.7958,3072505.563,3072513.8655,8.3025,title-for-questionID_5,cca_main.bpmn,5,
2442,924.2175,50.3988,3072522.2085,3072530.545,8.3365,title-for-questionID_5,cca_main.bpmn,5,
2443,925.5593,64.839,3072655.555,3072668.038,12.483,title-for-questionID_5,cca_main.bpmn,5,
2444,902.7699,72.5628,3072747.1825,3072780.505,33.3225,title-for-questionID_5,cca_main.bpmn,5,0.8936
2445,899.8771,64.4129,3072813.841,3072830.5115,16.6705,title-for-questionID_5,cca_main.bpmn,5,0.1842
2446,605.672,33.2167,3072876.344,3072888.8455,12.5015,,cca_main.bpmn,5,
2447,607.9464,40.5653,3072926.3615,3072938.861,12.4995,title-for-questionID_5,cca_main.bpmn,5,
2448,604.0954,72.6024,3072955.499,3072963.813,8.314,title-for-questionID_5,cca_main.bpmn,5,
2449,606.6858,76.2606,3072980.478,3072988.8095,8.3315,title-for-questionID_5,cca_main.bpmn,5,
2450,615.1708,73.6216,3073005.477,3073013.836,8.359,title-for-questionID_5,cca_main.bpmn,5,
2451,598.8256,68.6997,3073030.472,3073038.8045,8.3325,title-for-questionID_5,cca_main.bpmn,5,
2452,607.7946,20.2828,3073055.487,3073097.133,41.646,,cca_main.bpmn,5,0.8546
2453,606.8062,53.9816,3073105.4875,3073113.862,8.3745,title-for-questionID_5,cca_main.bpmn,5,
2454,600.6383,10.5997,3073130.479,3073147.1255,16.6465,,cca_main.bpmn,5,0.5347
2455,676.6036,70.0118,3073201.318,3073213.8095,12.4915,title-for-questionID_5,cca_main.bpmn,5,
2457,686.9045,25.2256,3073280.4605,3073288.776,8.3155,,cca_main.bpmn,5,
2458,683.8896,42.4912,3073305.4695,3073313.8195,8.35,title-for-questionID_5,cca_main.bpmn,5,
2459,681.6128,79.8069,3073405.4585,3073413.7915,8.333,answer_area_for_questionID_5,cca_main.bpmn,5,
2460,1386.7714,581.1326,3073588.743,3073601.2605,12.5175,cca_3_ratecustomer,cca_main.bpmn,5,
2461,1641.9932,574.4924,3073822.052,3073838.7165,16.6645,Activity_1f3yg6b,cca_main.bpmn,5,1.6431
2462,1624.7278,588.8141,3073876.272,3073892.9015,16.6295,Activity_1f3yg6b,cca_main.bpmn,5,
2463,1625.8132,581.3532,3073905.387,3073951.2155,45.8285,Activity_1f3yg6b,cca_main.bpmn,5,1.3404
2464,1370.4076,586.4555,3074026.235,3074042.885,16.65,cca_3_ratecustomer,cca_main.bpmn,5,
2465,1325.3703,607.5261,3074101.247,3074113.7275,12.4805,cca_3_ratecustomer,cca_main.bpmn,5,
2466,1328.4695,614.3018,3074126.2,3074147.037,20.837,cca_3_ratecustomer,cca_main.bpmn,5,
2467,1317.7475,619.7301,3074163.6895,3074188.694,25.0045,cca_3_ratecustomer,cca_main.bpmn,5,1.0857
2468,1325.378,611.046,3074305.36,3074317.846,12.486,cca_3_ratecustomer,cca_main.bpmn,5,
2469,1643.2375,561.4401,3074488.678,3074505.316,16.638,Activity_1f3yg6b,cca_main.bpmn,5,0
2470,1646.5253,543.2188,3074551.181,3074567.82,16.639,Participant_1tccln7,cca_main.bpmn,5,
2471,1635.0867,557.0715,3074621.984,3074675.1525,53.1685,Activity_1f3yg6b,cca_main.bpmn,5,
2472,1619.9497,603.3768,3074748.072,3074760.557,12.485,Activity_1f3yg6b,cca_main.bpmn,5,
2473,1638.8927,581.0407,3074777.2185,3074785.5655,8.347,Activity_1f3yg6b,cca_main.bpmn,5,
2474,936.6919,676.2178,3075727.1575,3075743.788,16.6305,cca_1_validatecustomerdata,cca_main.bpmn,5,
2475,957.3556,661.48,3075764.6295,3075781.286,16.6565,cca_1_validatecustomerdata,cca_main.bpmn,5,
2476,953.1136,683.4163,3075914.6085,3075927.1615,12.553,cca_1_validatecustomerdata,cca_main.bpmn,5,
2477,850.8677,92.6281,3076560.377,3076568.71,8.333,answer_area_for_questionID_5,cca_main.bpmn,5,
2478,858.658,90.5905,3076577.0195,3076585.3525,8.333,answer_area_for_questionID_5,cca_main.bpmn,5,
2479,846.9915,91.1283,3076602.0345,3076618.719,16.6845,answer_area_for_questionID_5,cca_main.bpmn,5,0.3429
2480,851.9846,86.9581,3076635.3625,3076643.6795,8.317,answer_area_for_questionID_5,cca_main.bpmn,5,
2481,856.7936,62.2694,3076660.362,3076668.676,8.314,title-for-questionID_5,cca_main.bpmn,5,
2482,845.7325,47.863,3076693.708,3076718.732,25.024,title-for-questionID_5,cca_main.bpmn,5,0.7148
2483,851.5165,52.7025,3076727.063,3076743.6715,16.6085,title-for-questionID_5,cca_main.bpmn,5,0.1581
2484,847.4789,49.7478,3076752.0025,3076777.049,25.0465,title-for-questionID_5,cca_main.bpmn,5,0.975
2485,851.6628,60.2452,3076793.68,3076868.664,74.984,title-for-questionID_5,cca_main.bpmn,5,1.6014
2486,787.0264,35.7392,3076935.3435,3076968.6675,33.324,,cca_main.bpmn,5,0.6889
2487,770.0154,31.895,3076993.6505,3077001.9855,8.335,,cca_main.bpmn,5,
2488,781.7367,32.3878,3077018.6625,3077068.629,49.9665,,cca_main.bpmn,5,0.647
2489,772.6788,29.8256,3077085.3125,3077093.6455,8.333,,cca_main.bpmn,5,
2490,776.3886,26.632,3077101.961,3077118.641,16.68,,cca_main.bpmn,5,0.3389
2491,786.5586,26.0746,3077143.65,3077156.144,12.494,,cca_main.bpmn,5,
2493,907.3487,38.1583,3077443.603,3077456.1015,12.4985,,cca_main.bpmn,5,
2494,899.6185,43.2339,3077468.603,3077485.288,16.685,title-for-questionID_5,cca_main.bpmn,5,0.4773
2495,958.5261,49.1674,3077560.2425,3077568.5755,8.333,title-for-questionID_5,cca_main.bpmn,5,
2496,936.6869,71.1899,3077610.2365,3077618.5875,8.351,title-for-questionID_5,cca_main.bpmn,5,
2497,944.926,40.1862,3077626.9195,3077639.4115,12.492,,cca_main.bpmn,5,
2498,960.0689,638.4478,3077985.194,3077993.526,8.332,Participant_1tccln7,cca_main.bpmn,5,
2499,886.8019,468.8804,3078501.8035,3078535.143,33.3395,Participant_1tccln7,cca_main.bpmn,5,0.1559
2500,822.5006,561.4929,3078718.4875,3078779.0825,60.595,Activity_1mcpixv,cca_main.bpmn,5,
2501,767.0292,49.8911,3079214.631,3079222.961,8.33,title-for-questionID_5,cca_main.bpmn,5,
2502,776.0922,54.3636,3079231.3215,3079239.6675,8.346,title-for-questionID_5,cca_main.bpmn,5,
2503,780.1189,70.9226,3079247.983,3079281.298,33.315,title-for-questionID_5,cca_main.bpmn,5,1.1175
2504,777.4813,92.7682,3079297.9535,3079306.3025,8.349,answer_area_for_questionID_5,cca_main.bpmn,5,
2505,771.2264,72.2882,3079314.6445,3079339.673,25.0285,title-for-questionID_5,cca_main.bpmn,5,0.7117
2506,773.6484,64.5805,3079348,3079356.334,8.334,title-for-questionID_5,cca_main.bpmn,5,
2507,764.1348,59.9455,3079364.6245,3079389.635,25.0105,title-for-questionID_5,cca_main.bpmn,5,1.3179
2508,764.3575,56.8661,3079422.977,3079431.3,8.323,title-for-questionID_5,cca_main.bpmn,5,
2509,757.3964,45.1501,3079452.1105,3079497.9375,45.827,title-for-questionID_5,cca_main.bpmn,5,1.1464
2510,787.7187,35.0879,3079522.941,3079531.272,8.331,,cca_main.bpmn,5,
2512,786.2707,46.4528,3079606.2825,3079618.777,12.4945,title-for-questionID_5,cca_main.bpmn,5,
2514,800.4617,53.4628,3079681.253,3079689.579,8.326,title-for-questionID_5,cca_main.bpmn,5,
2515,802.0039,37.9752,3079722.923,3079731.257,8.334,,cca_main.bpmn,5,
2516,792.0846,31.9597,3079747.927,3079772.9125,24.9855,,cca_main.bpmn,5,0.4512
2520,836.0822,549.7324,3080156.2015,3080172.8615,16.66,Activity_1mcpixv,cca_main.bpmn,5,
2521,881.4543,500.627,3081021.206,3081069.438,48.232,Activity_1mcpixv,cca_main.bpmn,5,
2522,1263.4435,83.8755,3081844.178,3081852.4955,8.3175,question-area-for-questionID_5,cca_main.bpmn,5,
2523,1255.1707,79.4898,3081869.1955,3081877.4825,8.287,question-area-for-questionID_5,cca_main.bpmn,5,
2524,1263.9988,81.1913,3081894.1385,3081919.125,24.9865,question-area-for-questionID_5,cca_main.bpmn,5,1.0446
2525,1264.4884,83.7362,3081944.1585,3081960.798,16.6395,question-area-for-questionID_5,cca_main.bpmn,5,0.1506
2526,711.7594,80.0674,3082035.7865,3082044.1045,8.318,answer_area_for_questionID_5,cca_main.bpmn,5,
2527,702.9602,107.5097,3082060.797,3082069.128,8.331,option-answer-for-questionID_5_option_I don't know,cca_main.bpmn,5,
2528,706.6205,107.4031,3082085.79,3082102.467,16.677,option-answer-for-questionID_5_option_I don't know,cca_main.bpmn,5,2.7074
2529,718.8784,107.299,3082135.757,3082144.138,8.381,option-answer-for-questionID_5_option_I don't know,cca_main.bpmn,5,
2530,695.4153,106.2993,3082169.1015,3082177.428,8.3265,option-answer-for-questionID_5_option_I don't know,cca_main.bpmn,5,
2531,705.9869,102.9607,3082194.1265,3082202.4485,8.322,option-answer-for-questionID_5_option_I don't know,cca_main.bpmn,5,
2535,589.1381,61.4416,3082402.4125,3082410.745,8.3325,title-for-questionID_5,cca_main.bpmn,5,
2536,584.9994,73.5863,3082427.412,3082460.734,33.322,title-for-questionID_5,cca_main.bpmn,5,0.4699
2537,600.7965,69.0046,3082485.7295,3082498.229,12.4995,title-for-questionID_5,cca_main.bpmn,5,
2538,583.3209,64.8179,3082535.7235,3082552.396,16.6725,title-for-questionID_5,cca_main.bpmn,5,1.1167
2539,584.8859,69.8422,3082560.7125,3082627.4005,66.688,title-for-questionID_5,cca_main.bpmn,5,1.0407
2541,589.7545,71.6495,3082694.032,3082727.3775,33.3455,title-for-questionID_5,cca_main.bpmn,5,1.1133
2542,586.0081,76.9856,3082744.0635,3082752.4205,8.357,title-for-questionID_5,cca_main.bpmn,5,
2543,586.0732,65.9038,3082760.748,3082769.0495,8.3015,title-for-questionID_5,cca_main.bpmn,5,
2544,605.9063,74.1671,3082798.1975,3082810.7055,12.508,title-for-questionID_5,cca_main.bpmn,5,
2545,584.0408,90.5722,3082835.725,3082844.0305,8.3055,option-answer-for-questionID_5_option_No,cca_main.bpmn,5,
2546,591.3076,86.2994,3082852.346,3082860.6775,8.3315,answer_area_for_questionID_5,cca_main.bpmn,5,
2548,582.3703,63.1512,3083010.667,3083060.6945,50.0275,title-for-questionID_5,cca_main.bpmn,5,0.8309
2549,583.2748,69.518,3083089.831,3083119.0105,29.1795,title-for-questionID_5,cca_main.bpmn,5,1.4834
2550,593.752,68.8456,3083127.3215,3083135.6485,8.327,title-for-questionID_5,cca_main.bpmn,5,
2551,587.0405,71.452,3083143.9785,3083202.3765,58.398,title-for-questionID_5,cca_main.bpmn,5,1.1281
2552,156.1854,124.1469,3083289.824,3083403.4965,113.6725,,cca_main.bpmn,5,2.7457
2553,619.4029,89.9283,3083498.743,3083511.2645,12.5215,option-answer-for-questionID_5_option_No,cca_main.bpmn,5,
2554,633.4598,52.797,3083532.0745,3083540.4325,8.358,title-for-questionID_5,cca_main.bpmn,5,
2555,620.7802,53.6782,3083557.0795,3083565.4115,8.332,title-for-questionID_5,cca_main.bpmn,5,
2557,627.9416,93.4735,3083615.426,3083623.768,8.342,option-answer-for-questionID_5_option_No,cca_main.bpmn,5,
2558,599.7692,85.9283,3083673.784,3083740.406,66.622,answer_area_for_questionID_5,cca_main.bpmn,5,0.6484
2560,616.473,74.0419,3083832.072,3083852.872,20.8,title-for-questionID_5,cca_main.bpmn,5,0.58
2561,1236.8546,52.2811,3083932.0285,3083952.8835,20.855,question-area-for-questionID_5,cca_main.bpmn,5,0.1291
2562,1226.0627,62.5316,3083973.7065,3084007.029,33.3225,question-area-for-questionID_5,cca_main.bpmn,5,0.1238
2563,1238.9405,47.0498,3084057.044,3084086.1885,29.1445,question-area-for-questionID_5,cca_main.bpmn,5,0.5832
2564,1328.8173,53.6938,3084115.3765,3084136.1835,20.807,question-area-for-questionID_5,cca_main.bpmn,5,0.2837
2565,1341.6172,65.6245,3084173.677,3084182.009,8.332,question-area-for-questionID_5,cca_main.bpmn,5,
